pck_size,Ether_type,LLC_dsap,LLC_ssap,LLC_ctrl,EAPOL_version,EAPOL_type,EAPOL_len,IP_version,IP_ihl,IP_tos,IP_len,IP_flags,IP_Z,IP_MF,IP_id,IP_chksum,IP_DF,IP_frag,IP_ttl,IP_proto,IP_options,IP_add_count,ICMP_type,ICMP_code,ICMP_chksum,ICMP_id,ICMP_seq,ICMP_ts_ori,ICMP_ts_rx,ICMP_ts_tx,ICMP_ptr,ICMP_reserved,ICMP_length,ICMP_nexthopmtu,ICMP_unused,TCP_seq,TCP_ack,TCP_dataofs,TCP_reserved,TCP_flags,TCP_FIN,TCP_SYN,TCP_RST,TCP_PSH,TCP_ACK,TCP_URG,TCP_ECE,TCP_CWR,TCP_window,TCP_chksum,TCP_urgptr,TCP_options,UDP_len,UDP_chksum,DHCP_options,BOOTP_op,BOOTP_htype,BOOTP_hlen,BOOTP_hops,BOOTP_xid,BOOTP_secs,BOOTP_flags,BOOTP_sname,BOOTP_file,BOOTP_options,DNS_length,DNS_id,DNS_qr,DNS_opcode,DNS_aa,DNS_tc,DNS_rd,DNS_ra,DNS_z,DNS_ad,DNS_cd,DNS_rcode,DNS_qdcount,DNS_ancount,DNS_nscount,DNS_arcount,sport_class,dport_class,sport23,dport23,sport,dport,TCP_sport,TCP_dport,UDP_sport,UDP_dport,payload_bytes,entropy,Protocol,Label
69,2048,0,0,0,0,0,0,4,5,0,69,3,0,0,22476,47791,1,0,64,6,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,338430213,3855718073,8,0,5,0,0,0,1,1,0,0,0,3754,29588,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,38970,80,38970,0,0,17,3.616874605956223,14,1
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,691508777,3015265351,10,0,3,0,1,0,0,1,0,0,0,28960,47518,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,52758,80,52758,0,0,0,0.0,5,1
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,4268497423,2760214500,10,0,3,0,1,0,0,1,0,0,0,28960,11806,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,42727,80,42727,0,0,0,0.0,4,1
906,2048,0,0,0,0,0,0,4,5,0,906,3,0,0,62606,6824,1,0,64,6,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,2546321812,2109457876,8,0,6,1,0,0,1,1,0,0,0,3754,57535,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,37765,80,37765,0,0,854,5.131900271253618,4,1
53,2048,0,0,0,0,0,0,4,5,0,53,3,0,0,56639,13644,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1902866375,3086547871,8,0,5,0,0,0,1,1,0,0,0,3754,63723,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,46035,80,46035,0,0,1,-0.0,4,1
920,2048,0,0,0,0,0,0,4,5,0,920,3,0,0,36976,32440,1,0,64,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,845551142,2903634863,8,0,6,1,0,0,1,1,0,0,0,3754,47155,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,58249,80,58249,0,0,868,5.175951256660512,1,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,34529,35755,1,0,64,6,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,2841226607,1260008665,8,0,4,0,0,0,0,1,0,0,0,3754,33796,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,34484,80,34484,0,0,0,0.0,7,1
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1114698974,1522550152,10,0,3,0,1,0,0,1,0,0,0,28960,12589,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,58053,80,58053,0,0,0,0.0,12,1
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1528527128,3890518080,10,0,3,0,1,0,0,1,0,0,0,28960,49172,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,35475,80,35475,0,0,0,0.0,4,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,64745,5539,1,0,64,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,2108551993,2270304920,8,0,4,0,0,0,0,1,0,0,0,3754,33287,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,48017,80,48017,0,0,0,0.0,1,1
69,2048,0,0,0,0,0,0,4,5,0,69,3,0,0,38173,32094,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,2169098675,2621248338,8,0,5,0,0,0,1,1,0,0,0,3754,17345,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,36835,80,36835,0,0,17,3.616874605956223,4,1
69,2048,0,0,0,0,0,0,4,5,0,69,3,0,0,3927,805,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,4112103941,922490928,8,0,5,0,0,0,1,1,0,0,0,3754,5632,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,36271,80,36271,0,0,17,3.616874605956223,7,1
1135,2048,0,0,0,0,0,0,4,5,0,1135,3,0,0,49493,19708,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,2262101414,2331205300,8,0,6,1,0,0,1,1,0,0,0,3754,14936,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,49594,80,49594,0,0,1083,4.856810070059519,4,1
505,2048,0,0,0,0,0,0,4,5,0,505,3,0,0,65041,4790,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,3439643519,377189383,8,0,6,1,0,0,1,1,0,0,0,3754,30181,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,53630,80,53630,0,0,453,5.098191158585236,16,1
69,2048,0,0,0,0,0,0,4,5,0,69,3,0,0,37900,32367,1,0,64,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1599356164,1845599561,8,0,5,0,0,0,1,1,0,0,0,3754,62639,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,33077,80,33077,0,0,17,3.616874605956223,1,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,53393,16891,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,152937451,119424910,8,0,4,0,0,0,0,1,0,0,0,3754,17817,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,51297,80,51297,0,0,0,0.0,4,1
907,2048,0,0,0,0,0,0,4,5,0,907,3,0,0,43066,26363,1,0,64,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,610126279,3130033745,8,0,6,1,0,0,1,1,0,0,0,3754,37899,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,60153,80,60153,0,0,855,5.126380100009911,14,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,63978,6306,1,0,64,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,2474097339,2248877922,8,0,4,0,0,0,0,1,0,0,0,3754,62814,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,36579,80,36579,0,0,0,0.0,5,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,6704,63580,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,3442483780,3217371982,8,0,4,0,0,0,0,1,0,0,0,3754,21815,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,41143,80,41143,0,0,0,0.0,3,1
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,485317826,2731156518,10,0,3,0,1,0,0,1,0,0,0,28960,17144,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,58926,80,58926,0,0,0,0.0,1,1
69,2048,0,0,0,0,0,0,4,5,0,69,3,0,0,57653,12614,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1282509095,3074793222,8,0,5,0,0,0,1,1,0,0,0,3754,27424,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,54527,80,54527,0,0,17,3.616874605956223,10,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,64973,5311,1,0,64,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,400683124,637680806,8,0,4,0,0,0,0,1,0,0,0,3754,22262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,57558,80,57558,0,0,0,0.0,3,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,4999,65285,1,0,64,6,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,937305677,1201394519,8,0,4,0,0,0,0,1,0,0,0,3754,43519,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,40867,80,40867,0,0,0,0.0,7,1
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1615977752,1518302846,10,0,3,0,1,0,0,1,0,0,0,28960,15416,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,53974,80,53974,0,0,0,0.0,4,1
906,2048,0,0,0,0,0,0,4,5,0,906,3,0,0,33592,35838,1,0,64,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1844536653,1939377861,8,0,6,1,0,0,1,1,0,0,0,3754,61179,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,51747,80,51747,0,0,854,5.131900271253616,4,1
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,3724631733,510230608,10,0,3,0,1,0,0,1,0,0,0,28960,23199,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,36272,80,36272,0,0,0,0.0,4,1
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1270859194,4259503211,10,0,3,0,1,0,0,1,0,0,0,28960,22450,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,54800,80,54800,0,0,0,0.0,4,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,10287,59997,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,3291775901,1684203300,8,0,4,0,0,0,0,1,0,0,0,3754,59993,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,58193,80,58193,0,0,0,0.0,16,1
906,2048,0,0,0,0,0,0,4,5,0,906,3,0,0,50173,19257,1,0,64,6,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,3597007330,1303547348,8,0,6,1,0,0,1,1,0,0,0,3754,41119,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,54641,80,54641,0,0,854,5.131900271253618,7,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,11014,59270,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,3123125154,708907483,8,0,4,0,0,0,0,1,0,0,0,3754,11062,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,45771,80,45771,0,0,0,0.0,4,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,63276,7008,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1152769270,3576954069,8,0,4,0,0,0,0,1,0,0,0,3754,8918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,59319,80,59319,0,0,0,0.0,7,1
919,2048,0,0,0,0,0,0,4,5,0,919,3,0,0,25827,43590,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,3129342760,369004821,8,0,6,1,0,0,1,1,0,0,0,3754,33813,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,58319,80,58319,0,0,867,5.187385395230442,4,1
69,2048,0,0,0,0,0,0,4,5,0,69,3,0,0,12056,58211,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1296591563,1806113774,8,0,5,0,0,0,1,1,0,0,0,3754,51324,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,51844,80,51844,0,0,17,3.616874605956223,7,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,65450,4834,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,2923097936,911837611,8,0,4,0,0,0,0,1,0,0,0,3754,5695,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,56086,80,56086,0,0,0,0.0,4,1
465,2048,0,0,0,0,0,0,4,5,0,465,3,0,0,62007,7864,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1023886153,2366168184,8,0,6,1,0,0,1,1,0,0,0,3754,5611,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,44280,80,44280,0,0,413,4.806486328908531,4,1
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,2467334916,2522235573,10,0,3,0,1,0,0,1,0,0,0,28960,31432,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,47098,80,47098,0,0,0,0.0,4,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,43974,26310,1,0,64,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,218784876,1641690240,8,0,4,0,0,0,0,1,0,0,0,3754,52738,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,37830,80,37830,0,0,0,0.0,3,1
906,2048,0,0,0,0,0,0,4,5,0,906,3,0,0,33058,36372,1,0,64,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,4217859078,1876332545,8,0,6,1,0,0,1,1,0,0,0,3754,33415,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,38537,80,38537,0,0,854,5.131900271253616,7,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,64595,5689,1,0,64,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,2629970051,3509396173,8,0,4,0,0,0,0,1,0,0,0,3754,35892,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,33705,80,33705,0,0,0,0.0,1,1
920,2048,0,0,0,0,0,0,4,5,0,920,3,0,0,30349,39067,1,0,64,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,2019278118,1079472083,8,0,6,1,0,0,1,1,0,0,0,3754,17663,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,34806,80,34806,0,0,868,5.181465738131538,3,1
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,208333684,4084429648,10,0,3,0,1,0,0,1,0,0,0,28960,6631,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,54084,80,54084,0,0,0,0.0,16,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,57026,13258,1,0,64,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,2678003912,3879635685,8,0,4,0,0,0,0,1,0,0,0,3754,31662,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,57406,80,57406,0,0,0,0.0,4,1
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,17344356,691081718,10,0,3,0,1,0,0,1,0,0,0,28960,63694,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,37894,80,37894,0,0,0,0.0,1,1
920,2048,0,0,0,0,0,0,4,5,0,920,3,0,0,58604,10812,1,0,64,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,908972021,69608052,8,0,6,1,0,0,1,1,0,0,0,3754,51744,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,52646,80,52646,0,0,868,5.1838719872114245,4,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,6872,63412,1,0,64,6,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1689445258,1140101441,8,0,4,0,0,0,0,1,0,0,0,3754,14966,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,38073,80,38073,0,0,0,0.0,14,1
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1374999990,4224846225,10,0,3,0,1,0,0,1,0,0,0,28960,48513,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,34968,80,34968,0,0,0,0.0,4,1
60,2048,0,0,0,0,0,0,4,5,0,60,3,0,0,0,4741,1,0,64,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,3830007054,139704207,10,0,3,0,1,0,0,1,0,0,0,28960,64393,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,59211,80,59211,0,0,0,0.0,3,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,7031,63253,1,0,64,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1566420942,1407618845,8,0,4,0,0,0,0,1,0,0,0,3754,1568,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,80,3,80,49680,80,49680,0,0,0,0.0,1,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,33192,37092,1,0,64,6,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,4088116335,1800338086,8,0,4,0,0,0,0,1,0,0,0,3754,62953,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,48847,80,48847,0,0,0,0.0,7,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,65002,5282,1,0,64,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1861768518,2300345245,8,0,4,0,0,0,0,1,0,0,0,3754,30606,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,80,2,80,40459,80,40459,0,0,0,0.0,12,1
